	color	D0	D1	D2
Prog_001	#10b460	0.0035332863749209607	0.039786504192039836	0.016292937603067617
Prog_852	#286ee1	-0.018162253699417322	0.017376519806132463	0.006165465766152144
Prog_275	#286ee1	-0.03252719999713197	-0.00034188262161251575	0.014930931810945278
HSPC_719	#40bdbd	0.018578268664676406	-0.03130138639248466	0.010040772837992155
Prog_252	#10b460	0.00558031944971619	0.03788582543958943	0.005526661673062124
HSPC_518	#eea113	0.01881099238700103	-0.015727500307251112	-0.017869394847566448
Prog_621	#d84f40	0.00676147306611936	0.048746579854570725	0.0009655687576458002
Prog_199	#d84f40	0.011155922868670811	0.018862217394043437	-0.005351747777558948
Prog_028	#286ee1	-0.032080563744433334	-0.00045364963947221735	0.026747620288665914
HSPC_666	#eea113	0.013646897714786102	0.01656580802981364	-0.01730690846986996
HSPC_291	#7c5246	0.014460422078919516	0.017668623753364667	-0.03374123639421298
Prog_443	#d84f40	0.0079128709482752	0.0495235354139817	-0.0033420826304103347
Prog_523	#286ee1	-0.03950785205692695	-0.00437069235375764	0.007638320968186129
HSPC_681	#40bdbd	0.019164634716087026	-0.03678108152155371	0.013609960183700587
HSPC_692	#eea113	0.01572755457540075	0.0027624370826229774	-0.028316258077625934
HSPC_302	#7c5246	0.0071947530866873066	0.007909450024011626	0.003004588357299151
HSPC_424	#eea113	0.015620918880889746	0.009542145598484986	-0.030675808666986736
Prog_185	#286ee1	-0.051599036378977184	-0.012149427303533076	-0.015851500685242517
HSPC_211	#eea113	0.01172675367333886	-0.015300596490345141	0.010024778705595648
LT-HSC_055	#40bdbd	0.02281213840001061	-0.05440987798025454	0.02492133625315894
HSPC_043	#eea113	0.014270237731882266	0.008932901557604145	-0.018421500764378707
HSPC_654	#7c5246	0.016978446394046637	-0.02740077444696567	0.009287605028236823
HSPC_328	#eea113	0.015088419523351958	-0.005911832364192459	-0.009517988683226668
Prog_594	#286ee1	-0.0016819300897392287	0.004519119318039129	0.0664607673691485
Prog_444	#d84f40	-0.017875692361341775	0.0074434524615843815	0.03734424683354084
Prog_619	#d84f40	0.0004000291262019314	0.014012030460272811	0.03345689024321224
HSPC_114	#7c5246	0.017296091633874338	-0.0020336748338425845	-0.030517070765301458
HSPC_236	#eea113	0.007659382986351985	0.017840900194967986	0.0036650369399146556
Prog_804	#286ee1	0.0014510098107479224	0.009528117978753976	-0.018402165127752616
LT-HSC_132	#40bdbd	0.011041492889792734	-0.013291535698726254	0.01402959214022222
LT-HSC_054	#40bdbd	0.02134693469823555	-0.03494904186323253	-0.00024726775419215037
Prog_629	#d84f40	0.009876285991180206	0.02626222100206976	2.5331430168570868e-05
Prog_304	#10b460	0.003478526358692088	0.041493401587569305	0.008649699754396322
HSPC_468	#7c5246	0.01886190481969531	-0.003753623152801816	-0.03606193182741929
Prog_785	#d84f40	-0.010313707149042822	0.010281123225985823	0.04108970555161208
Prog_541	#10b460	0.008451547284109	0.0359398378143061	-0.00818724282061683
HSPC_088	#eea113	0.016312580336190804	-0.002640176435607403	-0.019036036686576552
Prog_322	#286ee1	-0.015102336302175147	0.006673358186832004	0.02546608484683674
Prog_667	#286ee1	-0.02468100612207144	0.0037123310786482343	0.037142357480052124
HSPC_796	#7c5246	0.01255700217206537	0.018964066287311624	-0.019098712214255544
HSPC_771	#eea113	0.015809294384870706	-0.010045309136670044	-0.002049741633311371
Prog_191	#d84f40	0.0035895189245332324	0.018494425305192855	0.026978295733511883
LT-HSC_140	#40bdbd	0.01999871848318134	-0.030630197574940694	0.0011952419014165986
HSPC_062	#40bdbd	0.013278619852710838	-0.009831396682824668	0.010381572030349926
Prog_634	#d84f40	0.0025273328899247747	0.01929353721764707	0.019069874697539794
LT-HSC_215	#40bdbd	0.019488063995579393	-0.03342558828528814	0.00982627321822778
HSPC_412	#7c5246	0.012297969975434213	0.032656844982473426	-0.02542653824711156
Prog_535	#286ee1	-0.025831491146849767	0.004301017344057892	0.04250753150323315
LT-HSC_112	#40bdbd	0.025233292733766306	-0.06255397473417058	0.025096064180804345
Prog_716	#d84f40	-0.004535307018291495	0.011591274035914858	0.049056344904399064
Prog_827	#286ee1	-0.014429088125778661	0.009215338385387652	0.04655753017436047
HSPC_815	#7c5246	0.015891459999934056	-0.0023352055730063333	-0.019594746913533852
HSPC_552	#40bdbd	0.022251075643791376	-0.03186861343334582	-0.008323066763173752
Prog_631	#d84f40	0.01890281483372669	0.0031105516238042123	-0.04757036246604596
Prog_680	#d84f40	0.016382061141671574	0.007791834868668596	-0.033877861840487314
HSPC_170	#7c5246	0.016792147697680483	-0.00045815162976723615	-0.03637182819898663
Prog_025	#286ee1	-0.04465615021793026	-0.008291238307905742	-0.006978498324900008
HSPC_263	#7c5246	0.009436061628533483	0.025942658037680724	-0.01016368410909652
HSPC_405	#7c5246	0.0190159693677658	-0.00019043087659025362	-0.04024570127960577
Prog_268	#10b460	0.0026942673519332787	0.025551612627377263	0.01514437036108873
Prog_420	#10b460	0.00322655720029372	0.04909109746922304	0.0132985018038289
Prog_573	#d84f40	0.010981197911092314	0.015921110609318383	-0.013598548970449768
Prog_263	#d84f40	-0.002147454855238655	0.01176327772843204	0.03493152500976914
Prog_496	#d84f40	-0.013063476770668032	0.007271978486842461	0.0615022242717487
Prog_149	#d84f40	-0.002824567064036617	0.017526281704722455	0.02813866511608569
HSPC_157	#eea113	0.0052809441977561475	0.027195408551487374	0.004241515234161232
Prog_843	#d84f40	0.0060680383826632375	0.04788157882413171	0.0026239522628101926
HSPC_852	#7c5246	0.01972513939770546	-0.009340729449342954	-0.0389694755847297
Prog_617	#d84f40	0.015587991914963583	0.005618909341913306	-0.026970616544941407
HSPC_016	#7c5246	0.014861748345114771	0.01537150329875863	-0.03163414967741457
HSPC_346	#eea113	0.011629655939693454	0.026399661984470645	-0.021971011939564845
Prog_627	#10b460	0.016683877552626954	-0.012092871356230356	-0.012784866643458594
HSPC_193	#eea113	0.0014803785828473054	0.022376464568441452	0.01686135590000742
Prog_256	#d84f40	-0.01824844425074635	0.006532943646378284	0.04417693042370105
HSPC_237	#7c5246	0.012070040739404934	-0.012154828292425233	0.01192694661048314
HSPC_717	#eea113	0.013840473478410317	-0.00634762184335145	0.0031649565691568154
Prog_810	#d84f40	0.008725749490866732	0.04287822824428827	-0.008659472019315686
HSPC_501	#7c5246	0.01163600006472899	-0.009574538932553795	0.011811252031762925
HSPC_052	#eea113	0.0036301752529656144	0.03959692092751443	0.016917404995287037
Prog_037	#d84f40	-0.01766362966443068	0.007267914601380382	0.03964220364720265
Prog_786	#d84f40	-0.021118786914106128	0.020156461939268906	0.002868884374885302
Prog_576	#10b460	0.007038144772299104	0.018691337183751974	0.003458358105919877
HSPC_140	#eea113	0.009705183079155636	0.009436906372815341	-0.0029685762336378336
Prog_362	#286ee1	-0.022267897612448233	0.005118949970497081	0.04806969374694557
HSPC_646	#eea113	0.02027776681597893	-0.017083350951071833	-0.02408451491105849
HSPC_094	#7c5246	0.011525871084741075	0.006299853927870176	0.0018665370045427767
LT-HSC_103	#40bdbd	0.01643104330641244	-0.026296896770777404	0.01896522442184147
HSPC_665	#7c5246	0.02315463511952081	-0.04993696213493342	0.016816826459960563
HSPC_769	#7c5246	0.005179428176804548	0.01467424489464575	0.0007228905622094911
Prog_412	#d84f40	-0.012493934847296653	0.009944541141866572	0.04145524430909752
HSPC_296	#eea113	0.011219238911831235	0.009611374482837462	-0.008214346017280287
Prog_014	#286ee1	-0.05600485585563797	-0.01541868924617688	-0.024891223717638234
LT-HSC_139	#40bdbd	0.020080015865905076	-0.035354499091370235	0.006732840174587783
HSPC_220	#eea113	0.009751958560053226	-0.009023724965499072	0.010527083230600753
Prog_684	#d84f40	0.013334846414347793	0.015728838179764077	-0.02321379965589492
LT-HSC_214	#40bdbd	0.020086744529909644	-0.041993337624515674	0.019763937955372055
Prog_079	#286ee1	-0.06026650337613167	-0.018468204971211908	-0.03479525498120213
Prog_725	#d84f40	0.014402090429187522	-0.0026203203431732166	-0.007790492457029551
HSPC_403	#eea113	0.018759834755384536	-0.010817119432162441	-0.028311978626893167
HSPC_293	#eea113	0.015192447698342802	-0.019608271219782383	0.013217398810424535
Prog_690	#d84f40	0.015601270418037827	-0.015029904603202538	0.0037870564965338622
Prog_139	#286ee1	-0.05276613988013705	-0.013383607275154696	-0.01996571902865359
LT-HSC_004	#40bdbd	0.021304391138943446	-0.044181771691152893	0.015427134733296932
HSPC_602	#eea113	0.016290164829648054	-0.003592990545529926	-0.01933862655295606
Prog_298	#286ee1	-0.026964198926563814	0.001103912884687639	0.025016791779153977
Prog_817	#d84f40	0.012997150791478108	0.01615731474048857	-0.017895939181444005
Prog_396	#d84f40	0.004995968128778399	0.03996720177411353	0.0026813914248250605
HSPC_700	#40bdbd	0.012143344540921752	-0.007866642933423887	0.016858514654439424
HSPC_115	#7c5246	0.013248015670209688	7.925774711122239e-05	-0.006929924466798656
HSPC_339	#eea113	0.016340007518484957	0.004858111984345624	-0.02856186991180193
Prog_761	#d84f40	0.005452956248139329	0.03196091405147913	0.0013059300123021544
HSPC_577	#7c5246	0.016498179514456295	-0.001334889789204618	-0.02382712023738856
Prog_559	#d84f40	0.002165381040650192	0.010737318497608356	0.037899261556965796
LT-HSC_174	#40bdbd	0.02571296327107042	-0.0638949705597499	0.024686039484981888
Prog_756	#10b460	0.005768390837569868	0.033916249618269216	0.002839274853794012
Prog_478	#286ee1	-0.04857651823528425	-0.010534149828262854	-0.01137435762804029
HSPC_402	#eea113	0.01658557049219617	-0.013224301821078378	0.000934229919789109
Prog_841	#286ee1	-0.04887500216138488	-0.010922999657577304	-0.013192234358953942
Prog_655	#286ee1	-0.05777079500747732	-0.016471741329054705	-0.028107531254041182
HSPC_202	#40bdbd	0.01846074061290772	-0.035664230073716836	0.017882473588126592
Prog_506	#d84f40	0.005654139064707568	0.04608035197458831	0.004278023752775171
HSPC_055	#7c5246	0.009858031837335487	0.005677676720710743	-0.010562545325932003
Prog_155	#d84f40	0.0014122083550075094	0.03138852590959335	0.019812112793299787
LT-HSC_216	#40bdbd	-0.01966336132052919	0.00703585301302039	0.02702867560701533
Prog_383	#286ee1	-0.054123554539786525	-0.013543449638288671	-0.018275154395642576
HSPC_636	#7c5246	0.015666550678245947	0.003141698949345443	-0.02043415883292802
LT-HSC_123	#40bdbd	0.021703009480577386	-0.03951317184140924	0.0075944875658556935
HSPC_418	#eea113	0.015078986114385528	0.02023273669429236	-0.04457231416673909
Prog_020	#286ee1	-0.033976400078686526	-0.0007252474010992762	0.027145115108263517
Prog_731	#286ee1	-0.053068870535667986	-0.013400580313535165	-0.020316797035018607
HSPC_282	#eea113	0.012900740582272006	0.005873434038070946	-0.004316708339027395
Prog_695	#286ee1	-0.05235456879140914	-0.012870263061047013	-0.018304242735093835
Prog_372	#d84f40	-0.010886184481671316	0.012983977372377888	0.05511146839230366
Prog_467	#d84f40	-0.0004107179627452131	0.006741825130208869	0.04778982690892343
Prog_851	#d84f40	-0.014116759099759055	0.007500031502019357	0.03547607391888952
HSPC_082	#eea113	0.01566896241005736	-0.0008427092146945812	-0.016897454214781706
HSPC_507	#7c5246	0.01840112189858804	-0.0036708326333664745	-0.03544614232001618
HSPC_107	#7c5246	0.01693439882627514	0.007303063384026297	-0.03437126599786765
Prog_004	#286ee1	-0.014638947396892064	0.008108736744656595	0.05441137608385955
LT-HSC_098	#40bdbd	-0.04962666430487379	-0.010628953647829502	-0.008195340917321438
HSPC_687	#7c5246	0.014420043619084104	0.004629405000585883	-0.020820205391562187
HSPC_703	#eea113	0.014192238495711672	-0.016265249181286405	0.010631100070990399
HSPC_849	#40bdbd	0.02066092574909425	-0.04019108660169482	0.012365387344095842
HSPC_070	#7c5246	0.013770548856848282	0.021939771075306203	-0.026116021457264417
Prog_489	#10b460	0.005007167906946766	0.049220406864416685	0.008072737332022009
Prog_326	#286ee1	-0.050748921146571084	-0.01175933712938729	-0.016644282760200798
Prog_844	#286ee1	-0.048298138746901496	-0.010439565292535133	-0.011524698845840124
LT-HSC_045	#40bdbd	0.00782515187463369	0.035694861043212546	-0.002637331283276834
HSPC_068	#7c5246	0.014440984100018848	0.011328650622909744	-0.022711972290250522
HSPC_078	#eea113	0.012873808498999323	0.019361173091462236	-0.02649710159874293
HSPC_326	#eea113	0.012473474957405918	-0.005462002392303088	0.0031390015463770207
Prog_093	#d84f40	-0.0182637894300823	0.008384153923561092	0.05267717377347434
HSPC_514	#eea113	0.022291381159842916	-0.04791914794585081	0.017368886330582874
Prog_572	#d84f40	0.016728179406010332	-0.001766716333383712	-0.022933323376987853
HSPC_803	#40bdbd	0.01717764537100744	-0.02240348255330512	0.0025471282909751147
Prog_142	#d84f40	0.01278309028861729	0.01982525193648002	-0.02521077702942557
LT-HSC_125	#40bdbd	0.022283004027008706	-0.046760381119519044	0.01623882886355138
HSPC_474	#7c5246	0.017369471548208008	0.004837414498963431	-0.03732912335804525
HSPC_480	#eea113	0.011166146993725746	-0.019103009856932696	0.02533146644066967
HSPC_809	#40bdbd	0.01731557703460061	-0.02170788079548429	0.004321829074352985
Prog_744	#d84f40	0.011054120661082018	0.021470122492568043	-0.013137378769012217
Prog_097	#10b460	0.0032329153907275222	0.04558743861383994	0.010074256631911223
HSPC_723	#eea113	0.01733274337417029	-0.00020312487968634357	-0.03080676485326504
HSPC_040	#eea113	0.01986504924337004	-0.004176113587355994	-0.04345595671274105
Prog_437	#10b460	0.0003647711221903679	0.028167280111316428	0.025672999818942596
HSPC_389	#40bdbd	-0.051193137086917695	-0.011823184307465156	-0.013472959799085912
HSPC_136	#eea113	0.013547814594119374	0.004077127827640753	-0.0011099929358999137
HSPC_673	#7c5246	0.015605001818198941	0.00872679769352366	-0.03706730555902766
HSPC_505	#eea113	0.017811910954821118	-0.01539742115808517	-0.007893787414756217
Prog_036	#10b460	-0.038646657454742675	-0.003966412300796106	0.011472518754126766
Prog_166	#286ee1	-0.047598573154775496	-0.009304161641149831	-0.007755161944434853
Prog_459	#d84f40	-0.006247682551568597	0.006319179602733954	0.054789733129891785
Prog_448	#d84f40	-0.005148457074658776	0.011020207674191623	0.03237466312397673
LT-HSC_200	#40bdbd	0.020236168538578375	-0.04100787534973714	0.012680373164453536
HSPC_781	#40bdbd	0.016613311345435047	-0.024774143675156787	0.007594741421604543
HSPC_348	#eea113	0.01043196291064274	-0.006457281133020469	0.016371708030608844
HSPC_301	#eea113	0.010751965585285652	-0.0024337325977235808	-0.0001607581843959295
HSPC_508	#eea113	0.017178553239080786	0.01254599093964175	-0.03984751337020852
HSPC_001	#eea113	0.019810843124265384	-0.030477349245600895	-0.0002992661275207087
Prog_015	#d84f40	0.011401326259375438	0.03493351466668407	-0.023445015082741983
Prog_826	#286ee1	-0.03586810511628919	-0.002578378247658755	0.01681760545363375
LT-HSC_023	#40bdbd	0.015242676654422749	-0.03525103196788659	0.02442236461202505
Prog_583	#d84f40	-0.00048324977564216665	0.018927851489167046	0.03116231744326666
Prog_115	#286ee1	-0.0448607309051664	-0.007895200062657523	-0.0032610517390393445
Prog_295	#d84f40	0.005866079996948318	0.0333410944186339	0.0008881182019851823
HSPC_274	#7c5246	0.016714687112657313	-0.007378830872152534	-0.016942651690109726
HSPC_185	#eea113	0.011900777640106313	-0.0066540937832925695	0.0069543917149952
LT-HSC_063	#40bdbd	0.004399364698187911	-0.020700076930156925	0.03500744309703597
HSPC_790	#eea113	0.015918793470438022	-0.00223233668179499	-0.01695194949108584
HSPC_280	#7c5246	0.012244156424769028	0.01479194022242169	-0.021675139095855177
HSPC_359	#40bdbd	0.02015025903333361	-0.0437375470324481	0.02357228791085494
HSPC_816	#eea113	0.017162267736806038	-0.018647213973280927	-0.0016787639362841225
HSPC_506	#7c5246	0.01874092546743045	-0.0050039234525062655	-0.03440427985674877
Prog_515	#d84f40	-0.011677403510078736	0.006403549664360778	0.0360837642705953
Prog_505	#d84f40	0.007884496078267734	0.04681462208774298	-0.005407205097633601
Prog_775	#10b460	0.007538469274256533	0.03148199791890571	0.007898802805672468
Prog_165	#d84f40	-0.00854482557579536	0.012549234747164937	0.03627948651781143
LT-HSC_032	#40bdbd	-0.06597931191728446	-0.022279091210073924	-0.045921535261522026
LT-HSC_151	#40bdbd	0.011496860419027644	-0.008525486008704	-0.0011026649815145395
HSPC_313	#eea113	0.011706211980070085	0.011263622667329267	-0.011217475539005841
Prog_490	#10b460	0.004442959045154637	0.033018675455101267	0.006052812461469754
LT-HSC_010	#40bdbd	0.011521248983611282	0.021575843554452245	-0.017317155552282002
Prog_333	#286ee1	-0.021723893799394153	0.00688104542384294	0.02158850113894207
Prog_646	#286ee1	-0.029906802618408647	0.0004897735102966545	0.024634464435914574
HSPC_727	#eea113	0.01769273523684549	-0.02891360767118864	0.008414576302113948
HSPC_752	#eea113	0.016317999513059695	-0.004639896106096976	-0.015536242859135428
HSPC_706	#7c5246	0.015053201341846897	-0.01138591011384903	0.004747064071966197
LT-HSC_142	#40bdbd	0.012889266238833831	0.023676851161808954	-0.010825326141692918
Prog_586	#d84f40	0.005164670318679676	0.03802314516482562	0.006013699279051491
Prog_530	#d84f40	0.00703363057417238	0.03846185789685006	-0.0012740714641822706
Prog_017	#10b460	0.004950750196907095	0.04564299318883906	0.008126724069061932
HSPC_213	#7c5246	0.014003293686011107	0.017375015781522653	-0.029468319353814432
Prog_460	#d84f40	0.0016712807327195114	0.014197641264908578	0.025484611330489817
Prog_431	#d84f40	-0.0029274028721933453	0.006947139890394818	0.026021238365914783
HSPC_625	#7c5246	0.015201317186271747	0.009567846870639564	-0.023647133369481925
HSPC_634	#eea113	0.01660732178512492	0.0034849476969933957	-0.028624623089041828
Prog_510	#286ee1	-0.05039153485268595	-0.011820515378443463	-0.015560087362505373
HSPC_841	#eea113	0.012804045142350921	0.014526552467719394	-0.019164431649876426
Prog_453	#286ee1	-0.05446186905532971	-0.01441920530029463	-0.023199669705337184
LT-HSC_183	#40bdbd	0.021315021977076642	-0.04510802959120469	0.016479052877134616
HSPC_190	#eea113	0.004436656769109858	0.05346776891520011	0.011679146460395157
Prog_754	#d84f40	0.0067588591769954425	0.035887944445552135	0.0018541861678713027
Prog_641	#d84f40	0.006636044704022301	0.02212877442149968	-0.0021737569354473778
Prog_777	#10b460	0.004932875840074016	0.04324586201726157	0.00531183681522201
Prog_261	#286ee1	-0.04708299582570068	-0.009646487565772707	-0.009093615403166548
HSPC_294	#7c5246	0.01246569120385746	0.003045161992177043	0.002398576246153236
HSPC_033	#7c5246	0.01880313868563588	-0.0013366790046788074	-0.04127347903213489
HSPC_455	#eea113	0.019065306015176905	-0.01998927820523482	-0.008169874601450048
Prog_293	#d84f40	0.0011401963826464206	0.013209748251055888	0.03231258727932043
Prog_153	#286ee1	-0.02052022713340975	0.005780031009785153	0.05732435583852562
HSPC_256	#40bdbd	-0.056346219102225446	-0.015467042178698018	-0.02591278254013679
HSPC_813	#40bdbd	0.020998226385598066	-0.028241480650819616	-0.008025400395051
Prog_392	#286ee1	-0.0024109180209263103	0.011417052118788242	0.05928273443056749
HSPC_004	#7c5246	0.016490858630637054	0.0013838132144566376	-0.029418909140324634
Prog_806	#d84f40	0.004054293240970872	0.021273738927304536	0.01933086310994809
HSPC_767	#eea113	0.014545419889671316	-0.017218806100627235	0.0067155081264341655
HSPC_085	#eea113	0.018193597964093314	-0.0077431846511924795	-0.024335665955962402
Prog_674	#10b460	0.0013458275696422895	0.0316508715230046	0.0150368988234099
Prog_296	#d84f40	-0.014003168690455927	0.00826624769017022	0.03898970658454981
HSPC_821	#eea113	0.01671636027765261	-0.03197114039146903	0.017769474046931508
Prog_558	#d84f40	0.014393789477825457	0.004005939376163689	-0.019398318859003342
HSPC_153	#7c5246	0.017386008784880044	0.010176835725387419	-0.04347346172569861
Prog_101	#d84f40	0.005225339571123659	0.03740756536005088	0.004902486372952676
Prog_574	#10b460	0.005428008423112852	0.05773193739242617	0.008070000353463391
Prog_555	#286ee1	0.002605887969922239	-0.008879023221983653	0.04731272352733561
HSPC_846	#eea113	0.018565257192555275	-0.01795301829367502	-0.011121371019244337
Prog_105	#10b460	0.005181483223972052	0.058287204710014626	0.010527606330717455
LT-HSC_130	#40bdbd	0.02440641829811271	-0.05789676437267132	0.023462177797506877
HSPC_820	#7c5246	0.01803599999924666	0.0018961769164436118	-0.04176090063528916
Prog_225	#d84f40	-0.022861383071428622	0.00446907293212939	0.057966054744481216
HSPC_206	#eea113	0.004351621982157106	0.03941842248381912	0.01489518833420107
HSPC_065	#eea113	0.014528436674251148	-0.001386673049944372	-0.009112692406237126
Prog_749	#286ee1	-0.01705534082950798	0.006051791264036014	0.02378837484697403
HSPC_446	#eea113	0.014792542596877315	-0.029719550401405843	0.009121531563041926
Prog_465	#d84f40	0.004813877822058083	0.03611540513362825	0.006613482063585653
HSPC_743	#7c5246	0.0172856027344939	-0.0038534358419379266	-0.02318473801033907
Prog_259	#d84f40	0.016533203577293286	0.0001802072270252423	-0.025978022531432693
Prog_339	#286ee1	-0.04681405069360454	-0.008353730995239823	-0.00047099059915445447
Prog_639	#286ee1	-0.03414786905680839	-0.0019176323318616604	0.022318871262923905
Prog_193	#d84f40	0.010913881571838452	0.02265332048012454	-0.01112228883547757
HSPC_701	#eea113	0.01834649347723573	-0.0300132373814701	0.010685140413068037
HSPC_551	#eea113	0.016448457687147734	0.003406672480878197	-0.027813677918990618
LT-HSC_171	#40bdbd	0.020766053098917544	-0.04059824224338536	0.013187687892696863
Prog_367	#10b460	0.0010925273603803578	0.01054527662429444	0.031071981941682713
Prog_069	#d84f40	-0.0033107915617722897	0.012067578614530523	0.040578731152195374
HSPC_541	#eea113	0.01543692820503174	-0.006201563880714911	-0.00564952138651946
LT-HSC_065	#40bdbd	0.0198383646130601	-0.04387315853480489	0.020575329843037223
HSPC_400	#7c5246	0.012967883846781575	0.019436526950092157	-0.02252502392720282
LT-HSC_069	#40bdbd	0.020253721109791088	-0.041642253526950564	0.016470616202896658
Prog_209	#286ee1	0.004335234816828902	0.0015588810198083095	0.05023768711360843
Prog_291	#286ee1	-0.04846053020454213	-0.010541698743624588	-0.013783149358902624
Prog_369	#286ee1	-0.05227454436865278	-0.012997739181783069	-0.017735795994339054
Prog_585	#286ee1	-0.01787200590910978	0.0066655838314757035	0.06565485720638267
HSPC_337	#40bdbd	0.011521902486341223	-0.012955022745162404	0.012242092271431146
Prog_229	#286ee1	-0.06260048482707024	-0.02004899344308589	-0.039006406536781627
Prog_059	#286ee1	-0.025991958260545855	0.003129876305770763	0.03614604012577604
HSPC_733	#40bdbd	0.018639398700322524	-0.02446328657353364	0.00011778198337496692
HSPC_058	#7c5246	0.015447135301737455	0.010152987029397221	-0.031382355074274323
HSPC_787	#eea113	0.011187473294780651	0.0026581844903408825	-0.008457891343216986
Prog_524	#d84f40	0.014299465707528766	0.0013099243763635133	-0.008911872981349989
LT-HSC_206	#40bdbd	0.02184578668632884	-0.04146841502070397	0.008957973225454049
Prog_170	#286ee1	-0.05291102948207907	-0.013225432755539791	-0.01840863969649753
Prog_509	#286ee1	-0.008856830101943627	0.006032974000914682	0.03403246018786159
LT-HSC_077	#40bdbd	0.01757094631680948	-0.009956905790401288	-0.017550755124621474
HSPC_406	#40bdbd	0.01872153484881623	-0.033116706798468655	0.013739144798758023
HSPC_084	#eea113	0.018553674035110736	-0.012950919488262574	-0.018456326331695257
HSPC_764	#40bdbd	0.017741010480076116	-0.026962220369332657	0.007324922461811939
Prog_075	#10b460	0.0032730452384377175	0.049778693470377784	0.01327934523334149
Prog_455	#286ee1	-0.02231767734676742	0.0033718088348231065	0.03269958083330314
Prog_812	#286ee1	-0.029636804362917907	0.002227153181381123	0.008814249577555333
Prog_088	#d84f40	0.005166522343108473	0.03161988043657661	0.001485973053746279
Prog_264	#10b460	0.005315870305563918	0.05200095565317391	0.009528903616585177
LT-HSC_146	#40bdbd	0.02172681189794547	-0.04957989765600455	0.020530561938195316
Prog_038	#286ee1	-0.047850338399325544	-0.009612520458831656	-0.006600767025277052
Prog_389	#286ee1	-0.030481903686131982	0.0001628792861651648	0.03341125103915241
HSPC_435	#7c5246	0.01590006038888365	-0.00042110585624164027	-0.021287151117506547
HSPC_493	#eea113	0.018149650440754724	-0.019506429707517984	-0.002796371648746535
Prog_469	#286ee1	-0.008648955729779716	0.01092447777359614	0.04583867010324742
HSPC_371	#eea113	0.009209059592385094	0.021803343192528926	0.0007034595756170324
HSPC_630	#eea113	0.015318060691605717	0.00448643097635096	-0.015002578555200236
HSPC_563	#7c5246	0.018904083153277296	7.038730535053337e-05	-0.04493186428084014
Prog_698	#10b460	0.0042852195636083334	0.05453463390366573	0.013339067629973084
HSPC_258	#eea113	-0.00585675793694277	0.012448523316145193	0.033741781234003385
Prog_670	#d84f40	0.004895149241398623	0.04446398875546119	0.00932418149477135
Prog_230	#d84f40	0.004264312069052349	0.039979252398037256	0.00770488749609183
Prog_082	#286ee1	-0.06057958557852774	-0.018612525614568838	-0.035083382242328966
Prog_366	#286ee1	-0.06137212935330636	-0.019056827568796345	-0.035803540771709046
Prog_789	#d84f40	0.003596058697740609	0.04584635928839903	0.01268773280387591
Prog_514	#d84f40	0.0055264736255270655	0.04008665708581571	0.010120467927242666
HSPC_127	#eea113	0.014123830578531234	-0.01002250032234454	0.0079286872474007
Prog_254	#286ee1	-0.05534139643790628	-0.015030193328297543	-0.024135506967710343
HSPC_731	#7c5246	0.01385983036889204	0.0012266671461058677	-0.010728488127743793
Prog_829	#d84f40	0.005574487689359187	0.03444462252049354	0.00875251090622281
LT-HSC_165	#40bdbd	0.02123679879095569	-0.04652256300054731	0.021346776421918817
HSPC_824	#eea113	0.01772294460780728	-0.029097327627085848	0.009814725535156964
HSPC_620	#7c5246	0.016918572075559097	0.0034992154307993515	-0.03193612423562395
Prog_652	#d84f40	0.0018939200982655748	0.006053471855845699	0.04659963714957265
HSPC_836	#eea113	0.014716778564167112	-0.015419060413252368	0.0066471272343912365
Prog_300	#d84f40	0.00042620817222351406	0.008190112712369923	0.04114998228671603
HSPC_539	#7c5246	0.019320166787691377	-0.010536154750560507	-0.032330861720010096
HSPC_363	#40bdbd	0.02017228105580158	-0.04682015464629188	0.02241449355340918
Prog_665	#d84f40	0.01070541825588199	0.02517343534731752	-0.013872698675745213
HSPC_644	#7c5246	0.01478765409174769	0.017212213923810973	-0.029348054486724236
Prog_277	#286ee1	-0.010715144624710354	0.008363810753040974	0.0571561860476877
Prog_138	#d84f40	0.004154011749606451	0.010989548481397085	0.02963937877006663
Prog_345	#286ee1	-0.041636177777721925	-0.005628846248623245	0.008471662766495799
Prog_519	#d84f40	0.010424417814625952	0.010185251430566238	-0.00932950672116855
Prog_203	#10b460	0.007964219851342982	0.04067895937204872	-0.00032600261683311815
Prog_709	#286ee1	-0.030495288319293833	0.0011861507369458828	0.028117980843040753
HSPC_320	#7c5246	0.011041894577274546	0.012110833166836312	-0.008525636893285681
HSPC_463	#7c5246	0.020277878261643206	-0.023038157246030328	-0.01808236323899939
Prog_406	#d84f40	-0.05622082029199242	-0.0153245930674667	-0.023877600251068415
HSPC_233	#eea113	0.017611659205864827	-0.02433962684434581	0.0067997504711046226
HSPC_498	#7c5246	0.019302139235093142	-0.008114223786422441	-0.032167529607529506
HSPC_797	#7c5246	0.018822363605732632	0.00127564184142644	-0.04299136365449565
HSPC_807	#eea113	0.013432008978641333	0.024928036419247568	-0.028845462688586024
HSPC_121	#eea113	0.013377780606265622	0.018518701858540123	-0.02688154416511638
LT-HSC_081	#40bdbd	0.019559463774558694	-0.042301977047906086	0.024536437452643948
LT-HSC_073	#40bdbd	0.020451506722239512	-0.036463798836359584	0.008072945124752203
Prog_201	#d84f40	0.0037707018538253507	0.017468536178540946	0.022069708641074704
